agent_action;agent_location;agentnr_victims;agentscore;human_action;human_location;humannr_victims;humanscore;world_nr;tick_nr
;(28, 28);0;0;;(1, 1);0;0;1;0
;(28, 28);0;0;;(1, 1);0;0;1;1
;(28, 28);0;0;;(1, 1);0;0;1;2
;(28, 28);0;0;;(1, 1);0;0;1;3
;(28, 28);0;0;;(1, 1);0;0;1;4
;(28, 28);0;0;;(1, 1);0;0;1;5
;(28, 28);0;0;;(1, 1);0;0;1;6
;(28, 28);0;0;;(1, 1);0;0;1;7
;(28, 28);0;0;;(1, 1);0;0;1;8
;(28, 28);0;0;;(1, 1);0;0;1;9
;(28, 28);0;0;;(1, 1);0;0;1;10
;(28, 28);0;0;;(1, 1);0;0;1;11
;(28, 28);0;0;;(1, 1);0;0;1;12
;(28, 28);0;0;;(1, 1);0;0;1;13
;(28, 28);0;0;;(1, 1);0;0;1;14
MoveNorth;(28, 28);0;0;;(1, 1);0;0;1;15
MoveNorth;(28, 28);0;0;;(1, 1);0;0;1;16
MoveNorth;(28, 28);0;0;;(1, 1);0;0;1;17
MoveNorth;(28, 28);0;0;;(1, 1);0;0;1;18
MoveNorth;(28, 28);0;0;;(1, 1);0;0;1;19
MoveNorth;(28, 27);0;0;;(1, 1);0;0;1;20
MoveNorth;(28, 27);0;0;;(1, 1);0;0;1;21
MoveNorth;(28, 27);0;0;MoveSouth;(1, 1);0;0;1;22
MoveNorth;(28, 27);0;0;MoveSouth;(1, 2);0;0;1;23
MoveNorth;(28, 27);0;0;;(1, 2);0;0;1;24
MoveNorth;(28, 27);0;0;MoveSouth;(1, 2);0;0;1;25
MoveNorth;(28, 26);0;0;MoveSouth;(1, 3);0;0;1;26
MoveNorth;(28, 26);0;0;MoveSouth;(1, 3);0;0;1;27
MoveNorth;(28, 26);0;0;MoveSouth;(1, 4);0;0;1;28
MoveNorth;(28, 26);0;0;;(1, 4);0;0;1;29
MoveNorth;(28, 26);0;0;MoveEast;(1, 4);0;0;1;30
MoveNorth;(28, 26);0;0;MoveEast;(2, 4);0;0;1;31
MoveNorth;(28, 25);0;0;;(2, 4);0;0;1;32
MoveNorth;(28, 25);0;0;;(2, 4);0;0;1;33
MoveNorth;(28, 25);0;0;;(2, 4);0;0;1;34
MoveNorth;(28, 25);0;0;MoveSouth;(2, 4);0;0;1;35
MoveNorth;(28, 25);0;0;MoveSouth;(2, 5);0;0;1;36
MoveNorth;(28, 25);0;0;;(2, 5);0;0;1;37
MoveNorth;(28, 24);0;0;MoveSouth;(2, 5);0;0;1;38
MoveNorth;(28, 24);0;0;MoveSouth;(2, 6);0;0;1;39
MoveNorth;(28, 24);0;0;;(2, 6);0;0;1;40
MoveNorth;(28, 24);0;0;;(2, 6);0;0;1;41
MoveNorth;(28, 24);0;0;;(2, 6);0;0;1;42
MoveNorth;(28, 24);0;0;;(2, 6);0;0;1;43
MoveNorth;(28, 23);0;0;;(2, 6);0;0;1;44
MoveNorthWest;(28, 23);0;0;;(2, 6);0;0;1;45
MoveNorthWest;(28, 23);0;0;MoveEast;(2, 6);0;0;1;46
MoveNorthWest;(28, 23);0;0;MoveEast;(3, 6);0;0;1;47
MoveNorthWest;(28, 23);0;0;;(3, 6);0;0;1;48
MoveNorthWest;(28, 23);0;0;MoveEast;(3, 6);0;0;1;49
MoveNorthWest;(27, 22);0;0;MoveEast;(4, 6);0;0;1;50
MoveNorth;(27, 22);0;0;;(4, 6);0;0;1;51
MoveNorth;(27, 22);0;0;MoveEast;(4, 6);0;0;1;52
MoveNorth;(27, 22);0;0;MoveEast;(5, 6);0;0;1;53
MoveNorth;(27, 22);0;0;;(5, 6);0;0;1;54
MoveNorth;(27, 22);0;0;MoveEast;(5, 6);0;0;1;55
MoveNorth;(27, 21);0;0;MoveEast;(6, 6);0;0;1;56
;(27, 21);0;0;;(6, 6);0;0;1;57
;(27, 21);0;0;MoveEast;(6, 6);0;0;1;58
;(27, 21);0;0;MoveEast;(7, 6);0;0;1;59
;(27, 21);0;0;;(7, 6);0;0;1;60
;(27, 21);0;0;MoveSouth;(7, 6);0;0;1;61
;(27, 21);0;0;MoveSouth;(7, 7);0;0;1;62
;(27, 21);0;0;;(7, 7);0;0;1;63
;(27, 21);0;0;;(7, 7);0;0;1;64
;(27, 21);0;0;MoveSouth;(7, 7);0;0;1;65
;(27, 21);0;0;MoveSouth;(7, 8);0;0;1;66
;(27, 21);0;0;;(7, 8);0;0;1;67
;(27, 21);0;0;;(7, 8);0;0;1;68
;(27, 21);0;0;;(7, 8);0;0;1;69
;(27, 21);0;0;;(7, 8);0;0;1;70
;(27, 21);0;0;;(7, 8);0;0;1;71
;(27, 21);0;0;;(7, 8);0;0;1;72
;(27, 21);0;0;;(7, 8);0;0;1;73
;(27, 21);0;0;;(7, 8);0;0;1;74
;(27, 21);0;0;;(7, 8);0;0;1;75
;(27, 21);0;0;;(7, 8);0;0;1;76
;(27, 21);0;0;;(7, 8);0;0;1;77
;(27, 21);0;0;;(7, 8);0;0;1;78
;(27, 21);0;0;;(7, 8);0;0;1;79
;(27, 21);0;0;;(7, 8);0;0;1;80
;(27, 21);0;0;;(7, 8);0;0;1;81
;(27, 21);0;0;;(7, 8);0;0;1;82
RemoveObject;(27, 21);0;0;;(7, 8);0;0;1;83
RemoveObject;(27, 21);0;0;;(7, 8);0;0;1;84
RemoveObject;(27, 21);0;0;;(7, 8);0;0;1;85
RemoveObject;(27, 21);0;0;MoveEast;(7, 8);0;0;1;86
RemoveObject;(27, 21);0;0;MoveEast;(8, 8);0;0;1;87
RemoveObject;(27, 21);0;0;;(8, 8);0;0;1;88
RemoveObject;(27, 21);0;0;;(8, 8);0;0;1;89
RemoveObject;(27, 21);0;0;MoveEast;(8, 8);0;0;1;90
RemoveObject;(27, 21);0;0;MoveEast;(8, 8);0;0;1;91
RemoveObject;(27, 21);0;0;;(8, 8);0;0;1;92
RemoveObject;(27, 21);0;0;;(8, 8);0;0;1;93
RemoveObject;(27, 21);0;0;MoveSouth;(8, 8);0;0;1;94
RemoveObject;(27, 21);0;0;MoveSouth;(8, 9);0;0;1;95
RemoveObject;(27, 21);0;0;;(8, 9);0;0;1;96
RemoveObject;(27, 21);0;0;;(8, 9);0;0;1;97
RemoveObject;(27, 21);0;0;;(8, 9);0;0;1;98
RemoveObject;(27, 21);0;0;;(8, 9);0;0;1;99
RemoveObject;(27, 21);0;0;;(8, 9);0;0;1;100
RemoveObject;(27, 21);0;0;;(8, 9);0;0;1;101
