total_messages_human;total_messages_agent;average_message_length_human;average_message_length_agent;world_nr;tick_nr
0;0;nan;nan;1;0
0;0;nan;nan;1;1
0;1;nan;57.0;1;2
0;1;nan;57.0;1;3
0;1;nan;57.0;1;4
0;1;nan;57.0;1;5
0;1;nan;57.0;1;6
0;1;nan;57.0;1;7
0;1;nan;57.0;1;8
0;1;nan;57.0;1;9
0;1;nan;57.0;1;10
0;1;nan;57.0;1;11
0;1;nan;57.0;1;12
0;1;nan;57.0;1;13
0;1;nan;57.0;1;14
0;1;nan;57.0;1;15
0;1;nan;57.0;1;16
0;1;nan;57.0;1;17
0;1;nan;57.0;1;18
0;1;nan;57.0;1;19
0;1;nan;57.0;1;20
0;1;nan;57.0;1;21
0;1;nan;57.0;1;22
0;1;nan;57.0;1;23
0;1;nan;57.0;1;24
0;1;nan;57.0;1;25
0;1;nan;57.0;1;26
0;1;nan;57.0;1;27
0;1;nan;57.0;1;28
0;1;nan;57.0;1;29
0;1;nan;57.0;1;30
0;1;nan;57.0;1;31
0;1;nan;57.0;1;32
0;1;nan;57.0;1;33
0;1;nan;57.0;1;34
1;1;1.0;57.0;1;35
1;2;1.0;50.5;1;36
1;2;1.0;50.5;1;37
1;2;1.0;50.5;1;38
1;2;1.0;50.5;1;39
1;2;1.0;50.5;1;40
1;2;1.0;50.5;1;41
1;2;1.0;50.5;1;42
1;2;1.0;50.5;1;43
1;2;1.0;50.5;1;44
1;2;1.0;50.5;1;45
1;2;1.0;50.5;1;46
1;2;1.0;50.5;1;47
1;2;1.0;50.5;1;48
1;2;1.0;50.5;1;49
1;2;1.0;50.5;1;50
1;2;1.0;50.5;1;51
1;2;1.0;50.5;1;52
1;2;1.0;50.5;1;53
1;2;1.0;50.5;1;54
1;2;1.0;50.5;1;55
1;2;1.0;50.5;1;56
1;2;1.0;50.5;1;57
1;2;1.0;50.5;1;58
1;2;1.0;50.5;1;59
1;2;1.0;50.5;1;60
1;2;1.0;50.5;1;61
1;2;1.0;50.5;1;62
1;2;1.0;50.5;1;63
1;2;1.0;50.5;1;64
1;2;1.0;50.5;1;65
1;2;1.0;50.5;1;66
1;2;1.0;50.5;1;67
1;2;1.0;50.5;1;68
1;2;1.0;50.5;1;69
1;2;1.0;50.5;1;70
1;2;1.0;50.5;1;71
1;2;1.0;50.5;1;72
1;2;1.0;50.5;1;73
1;2;1.0;50.5;1;74
1;2;1.0;50.5;1;75
1;2;1.0;50.5;1;76
1;2;1.0;50.5;1;77
1;2;1.0;50.5;1;78
1;2;1.0;50.5;1;79
1;2;1.0;50.5;1;80
1;2;1.0;50.5;1;81
1;2;1.0;50.5;1;82
1;2;1.0;50.5;1;83
1;2;1.0;50.5;1;84
1;2;1.0;50.5;1;85
1;2;1.0;50.5;1;86
1;2;1.0;50.5;1;87
2;2;1.0;50.5;1;88
2;3;1.0;52.67;1;89
2;3;1.0;52.67;1;90
2;3;1.0;52.67;1;91
2;3;1.0;52.67;1;92
2;3;1.0;52.67;1;93
2;3;1.0;52.67;1;94
2;3;1.0;52.67;1;95
2;3;1.0;52.67;1;96
2;3;1.0;52.67;1;97
2;3;1.0;52.67;1;98
2;3;1.0;52.67;1;99
2;3;1.0;52.67;1;100
2;3;1.0;52.67;1;101
2;3;1.0;52.67;1;102
2;3;1.0;52.67;1;103
2;3;1.0;52.67;1;104
2;3;1.0;52.67;1;105
2;3;1.0;52.67;1;106
2;3;1.0;52.67;1;107
2;3;1.0;52.67;1;108
2;3;1.0;52.67;1;109
2;3;1.0;52.67;1;110
2;3;1.0;52.67;1;111
2;3;1.0;52.67;1;112
2;3;1.0;52.67;1;113
2;3;1.0;52.67;1;114
2;3;1.0;52.67;1;115
2;3;1.0;52.67;1;116
2;3;1.0;52.67;1;117
2;3;1.0;52.67;1;118
2;3;1.0;52.67;1;119
2;3;1.0;52.67;1;120
2;3;1.0;52.67;1;121
2;3;1.0;52.67;1;122
2;3;1.0;52.67;1;123
2;3;1.0;52.67;1;124
2;3;1.0;52.67;1;125
2;3;1.0;52.67;1;126
2;3;1.0;52.67;1;127
2;3;1.0;52.67;1;128
2;3;1.0;52.67;1;129
2;3;1.0;52.67;1;130
2;3;1.0;52.67;1;131
2;3;1.0;52.67;1;132
2;3;1.0;52.67;1;133
2;3;1.0;52.67;1;134
2;3;1.0;52.67;1;135
2;3;1.0;52.67;1;136
2;3;1.0;52.67;1;137
2;3;1.0;52.67;1;138
2;3;1.0;52.67;1;139
2;3;1.0;52.67;1;140
2;3;1.0;52.67;1;141
3;3;1.0;52.67;1;142
3;3;1.0;52.67;1;143
3;4;1.0;53.75;1;144
3;4;1.0;53.75;1;145
3;4;1.0;53.75;1;146
3;4;1.0;53.75;1;147
3;4;1.0;53.75;1;148
3;4;1.0;53.75;1;149
3;4;1.0;53.75;1;150
3;4;1.0;53.75;1;151
3;4;1.0;53.75;1;152
3;4;1.0;53.75;1;153
3;4;1.0;53.75;1;154
3;4;1.0;53.75;1;155
3;4;1.0;53.75;1;156
3;4;1.0;53.75;1;157
3;4;1.0;53.75;1;158
3;4;1.0;53.75;1;159
3;4;1.0;53.75;1;160
3;4;1.0;53.75;1;161
3;4;1.0;53.75;1;162
3;4;1.0;53.75;1;163
3;4;1.0;53.75;1;164
