total_messages_human;total_messages_agent;average_message_length_human;average_message_length_agent;world_nr;tick_nr
0;0;nan;nan;1;0
0;0;nan;nan;1;1
0;1;nan;57.0;1;2
0;1;nan;57.0;1;3
0;1;nan;57.0;1;4
0;1;nan;57.0;1;5
0;1;nan;57.0;1;6
0;1;nan;57.0;1;7
0;1;nan;57.0;1;8
0;1;nan;57.0;1;9
0;1;nan;57.0;1;10
0;1;nan;57.0;1;11
0;1;nan;57.0;1;12
0;1;nan;57.0;1;13
0;1;nan;57.0;1;14
0;1;nan;57.0;1;15
0;1;nan;57.0;1;16
0;1;nan;57.0;1;17
0;1;nan;57.0;1;18
0;1;nan;57.0;1;19
1;1;1.0;57.0;1;20
1;2;1.0;50.5;1;21
1;2;1.0;50.5;1;22
1;2;1.0;50.5;1;23
1;2;1.0;50.5;1;24
1;2;1.0;50.5;1;25
1;2;1.0;50.5;1;26
1;2;1.0;50.5;1;27
1;2;1.0;50.5;1;28
1;2;1.0;50.5;1;29
1;2;1.0;50.5;1;30
1;2;1.0;50.5;1;31
1;2;1.0;50.5;1;32
1;2;1.0;50.5;1;33
1;2;1.0;50.5;1;34
1;2;1.0;50.5;1;35
1;2;1.0;50.5;1;36
1;2;1.0;50.5;1;37
1;2;1.0;50.5;1;38
1;2;1.0;50.5;1;39
1;2;1.0;50.5;1;40
1;2;1.0;50.5;1;41
1;2;1.0;50.5;1;42
1;2;1.0;50.5;1;43
1;2;1.0;50.5;1;44
1;2;1.0;50.5;1;45
1;2;1.0;50.5;1;46
1;2;1.0;50.5;1;47
1;2;1.0;50.5;1;48
1;2;1.0;50.5;1;49
1;2;1.0;50.5;1;50
1;2;1.0;50.5;1;51
1;2;1.0;50.5;1;52
1;2;1.0;50.5;1;53
1;2;1.0;50.5;1;54
1;2;1.0;50.5;1;55
1;2;1.0;50.5;1;56
1;2;1.0;50.5;1;57
1;2;1.0;50.5;1;58
1;2;1.0;50.5;1;59
1;2;1.0;50.5;1;60
1;2;1.0;50.5;1;61
1;2;1.0;50.5;1;62
1;2;1.0;50.5;1;63
1;2;1.0;50.5;1;64
1;2;1.0;50.5;1;65
1;2;1.0;50.5;1;66
1;2;1.0;50.5;1;67
1;2;1.0;50.5;1;68
1;2;1.0;50.5;1;69
1;2;1.0;50.5;1;70
1;2;1.0;50.5;1;71
1;2;1.0;50.5;1;72
1;2;1.0;50.5;1;73
1;2;1.0;50.5;1;74
1;2;1.0;50.5;1;75
1;2;1.0;50.5;1;76
1;2;1.0;50.5;1;77
1;2;1.0;50.5;1;78
1;2;1.0;50.5;1;79
1;2;1.0;50.5;1;80
1;2;1.0;50.5;1;81
1;2;1.0;50.5;1;82
1;2;1.0;50.5;1;83
2;2;1.0;50.5;1;84
2;3;1.0;52.67;1;85
2;3;1.0;52.67;1;86
2;3;1.0;52.67;1;87
2;3;1.0;52.67;1;88
2;3;1.0;52.67;1;89
2;3;1.0;52.67;1;90
2;3;1.0;52.67;1;91
2;3;1.0;52.67;1;92
2;3;1.0;52.67;1;93
2;3;1.0;52.67;1;94
2;3;1.0;52.67;1;95
2;3;1.0;52.67;1;96
2;3;1.0;52.67;1;97
2;3;1.0;52.67;1;98
2;3;1.0;52.67;1;99
2;3;1.0;52.67;1;100
3;3;1.0;52.67;1;101
3;3;1.0;52.67;1;102
3;4;1.0;53.75;1;103
3;4;1.0;53.75;1;104
3;4;1.0;53.75;1;105
3;4;1.0;53.75;1;106
3;4;1.0;53.75;1;107
3;4;1.0;53.75;1;108
3;4;1.0;53.75;1;109
3;4;1.0;53.75;1;110
4;4;1.0;53.75;1;111
4;5;1.0;55.2;1;112
4;5;1.0;55.2;1;113
4;5;1.0;55.2;1;114
4;5;1.0;55.2;1;115
4;5;1.0;55.2;1;116
4;5;1.0;55.2;1;117
4;5;1.0;55.2;1;118
4;5;1.0;55.2;1;119
5;5;1.0;55.2;1;120
5;6;1.0;55.67;1;121
5;6;1.0;55.67;1;122
5;6;1.0;55.67;1;123
5;6;1.0;55.67;1;124
5;6;1.0;55.67;1;125
5;6;1.0;55.67;1;126
5;6;1.0;55.67;1;127
5;6;1.0;55.67;1;128
5;6;1.0;55.67;1;129
6;6;1.0;55.67;1;130
6;7;1.0;54.14;1;131
6;7;1.0;54.14;1;132
6;7;1.0;54.14;1;133
6;7;1.0;54.14;1;134
6;7;1.0;54.14;1;135
6;7;1.0;54.14;1;136
6;7;1.0;54.14;1;137
6;7;1.0;54.14;1;138
6;7;1.0;54.14;1;139
6;7;1.0;54.14;1;140
6;7;1.0;54.14;1;141
6;7;1.0;54.14;1;142
6;7;1.0;54.14;1;143
7;7;1.0;54.14;1;144
7;8;1.0;52.88;1;145
7;8;1.0;52.88;1;146
7;8;1.0;52.88;1;147
7;8;1.0;52.88;1;148
7;8;1.0;52.88;1;149
7;8;1.0;52.88;1;150
7;8;1.0;52.88;1;151
7;8;1.0;52.88;1;152
8;8;1.0;52.88;1;153
8;9;1.0;51.22;1;154
8;9;1.0;51.22;1;155
8;9;1.0;51.22;1;156
8;9;1.0;51.22;1;157
8;9;1.0;51.22;1;158
8;9;1.0;51.22;1;159
8;9;1.0;51.22;1;160
8;9;1.0;51.22;1;161
9;9;1.0;51.22;1;162
9;9;1.0;51.22;1;163
