agent_action;agent_location;human_action;human_location;world_nr;tick_nr
;(28, 28);;(1, 1);1;0
;(28, 28);;(1, 1);1;1
;(28, 28);;(1, 1);1;2
;(28, 28);;(1, 1);1;3
;(28, 28);;(1, 1);1;4
;(28, 28);;(1, 1);1;5
;(28, 28);;(1, 1);1;6
;(28, 28);;(1, 1);1;7
;(28, 28);;(1, 1);1;8
;(28, 28);;(1, 1);1;9
;(28, 28);;(1, 1);1;10
;(28, 28);;(1, 1);1;11
;(28, 28);;(1, 1);1;12
;(28, 28);;(1, 1);1;13
;(28, 28);;(1, 1);1;14
;(28, 28);;(1, 1);1;15
;(28, 28);;(1, 1);1;16
;(28, 28);;(1, 1);1;17
;(28, 28);;(1, 1);1;18
;(28, 28);;(1, 1);1;19
;(28, 28);;(1, 1);1;20
MoveNorth;(28, 28);;(1, 1);1;21
MoveNorth;(28, 28);;(1, 1);1;22
MoveNorth;(28, 28);;(1, 1);1;23
MoveNorth;(28, 28);;(1, 1);1;24
MoveNorth;(28, 28);;(1, 1);1;25
MoveNorth;(28, 27);;(1, 1);1;26
MoveNorth;(28, 27);;(1, 1);1;27
MoveNorth;(28, 27);MoveSouth;(1, 1);1;28
MoveNorth;(28, 27);MoveSouth;(1, 2);1;29
MoveNorth;(28, 27);;(1, 2);1;30
MoveNorth;(28, 27);MoveSouth;(1, 2);1;31
MoveNorth;(28, 26);MoveSouth;(1, 3);1;32
MoveNorth;(28, 26);;(1, 3);1;33
MoveNorth;(28, 26);MoveSouth;(1, 3);1;34
MoveNorth;(28, 26);MoveSouth;(1, 4);1;35
MoveNorth;(28, 26);;(1, 4);1;36
MoveNorth;(28, 26);MoveEast;(1, 4);1;37
MoveNorth;(28, 25);MoveEast;(2, 4);1;38
MoveNorth;(28, 25);;(2, 4);1;39
MoveNorth;(28, 25);;(2, 4);1;40
MoveNorth;(28, 25);;(2, 4);1;41
MoveNorth;(28, 25);;(2, 4);1;42
MoveNorth;(28, 25);MoveSouth;(2, 4);1;43
MoveNorth;(28, 24);MoveSouth;(2, 5);1;44
MoveNorth;(28, 24);;(2, 5);1;45
MoveNorth;(28, 24);;(2, 5);1;46
MoveNorth;(28, 24);MoveSouth;(2, 5);1;47
MoveNorth;(28, 24);MoveSouth;(2, 6);1;48
MoveNorth;(28, 24);MoveSouth;(2, 6);1;49
MoveNorth;(28, 23);MoveSouth;(2, 6);1;50
MoveNorthWest;(28, 23);;(2, 6);1;51
MoveNorthWest;(28, 23);MoveEast;(2, 6);1;52
MoveNorthWest;(28, 23);MoveEast;(3, 6);1;53
MoveNorthWest;(28, 23);;(3, 6);1;54
MoveNorthWest;(28, 23);MoveEast;(3, 6);1;55
MoveNorthWest;(27, 22);MoveEast;(4, 6);1;56
MoveNorth;(27, 22);;(4, 6);1;57
MoveNorth;(27, 22);;(4, 6);1;58
MoveNorth;(27, 22);MoveEast;(4, 6);1;59
MoveNorth;(27, 22);MoveEast;(5, 6);1;60
MoveNorth;(27, 22);MoveEast;(5, 6);1;61
MoveNorth;(27, 21);MoveEast;(6, 6);1;62
;(27, 21);;(6, 6);1;63
;(27, 21);MoveEast;(6, 6);1;64
;(27, 21);MoveEast;(7, 6);1;65
;(27, 21);;(7, 6);1;66
;(27, 21);;(7, 6);1;67
;(27, 21);MoveSouth;(7, 6);1;68
;(27, 21);MoveSouth;(7, 7);1;69
;(27, 21);;(7, 7);1;70
;(27, 21);;(7, 7);1;71
;(27, 21);;(7, 7);1;72
;(27, 21);;(7, 7);1;73
;(27, 21);;(7, 7);1;74
;(27, 21);;(7, 7);1;75
;(27, 21);;(7, 7);1;76
;(27, 21);;(7, 7);1;77
;(27, 21);;(7, 7);1;78
;(27, 21);;(7, 7);1;79
;(27, 21);;(7, 7);1;80
;(27, 21);;(7, 7);1;81
