agent_action;agent_location;human_action;human_location;world_nr;tick_nr
;(28, 28);;(1, 1);1;0
;(28, 28);;(1, 1);1;1
;(28, 28);;(1, 1);1;2
;(28, 28);;(1, 1);1;3
;(28, 28);;(1, 1);1;4
;(28, 28);;(1, 1);1;5
;(28, 28);;(1, 1);1;6
;(28, 28);;(1, 1);1;7
;(28, 28);;(1, 1);1;8
;(28, 28);;(1, 1);1;9
;(28, 28);;(1, 1);1;10
;(28, 28);;(1, 1);1;11
;(28, 28);;(1, 1);1;12
;(28, 28);;(1, 1);1;13
;(28, 28);;(1, 1);1;14
;(28, 28);;(1, 1);1;15
;(28, 28);;(1, 1);1;16
;(28, 28);;(1, 1);1;17
;(28, 28);;(1, 1);1;18
;(28, 28);;(1, 1);1;19
;(28, 28);;(1, 1);1;20
;(28, 28);;(1, 1);1;21
;(28, 28);;(1, 1);1;22
;(28, 28);;(1, 1);1;23
;(28, 28);;(1, 1);1;24
;(28, 28);;(1, 1);1;25
;(28, 28);;(1, 1);1;26
;(28, 28);;(1, 1);1;27
;(28, 28);;(1, 1);1;28
;(28, 28);;(1, 1);1;29
;(28, 28);;(1, 1);1;30
;(28, 28);;(1, 1);1;31
;(28, 28);;(1, 1);1;32
MoveNorth;(28, 28);;(1, 1);1;33
MoveNorth;(28, 28);;(1, 1);1;34
MoveNorth;(28, 28);;(1, 1);1;35
MoveNorth;(28, 28);;(1, 1);1;36
MoveNorth;(28, 28);;(1, 1);1;37
MoveNorth;(28, 27);;(1, 1);1;38
MoveNorth;(28, 27);;(1, 1);1;39
MoveNorth;(28, 27);;(1, 1);1;40
MoveNorth;(28, 27);;(1, 1);1;41
MoveNorth;(28, 27);;(1, 1);1;42
MoveNorth;(28, 27);;(1, 1);1;43
MoveNorth;(28, 26);;(1, 1);1;44
MoveNorth;(28, 26);MoveSouth;(1, 1);1;45
MoveNorth;(28, 26);MoveSouth;(1, 2);1;46
MoveNorth;(28, 26);;(1, 2);1;47
MoveNorth;(28, 26);MoveSouth;(1, 2);1;48
MoveNorth;(28, 26);MoveSouth;(1, 3);1;49
MoveNorth;(28, 25);;(1, 3);1;50
MoveNorth;(28, 25);MoveSouth;(1, 3);1;51
MoveNorth;(28, 25);MoveSouth;(1, 4);1;52
MoveNorth;(28, 25);;(1, 4);1;53
MoveNorth;(28, 25);MoveSouth;(1, 4);1;54
MoveNorth;(28, 25);MoveSouth;(1, 5);1;55
MoveNorth;(28, 24);;(1, 5);1;56
MoveNorth;(28, 24);MoveSouth;(1, 5);1;57
MoveNorth;(28, 24);MoveSouth;(1, 6);1;58
MoveNorth;(28, 24);;(1, 6);1;59
MoveNorth;(28, 24);MoveSouth;(1, 6);1;60
MoveNorth;(28, 24);MoveSouth;(1, 6);1;61
MoveNorth;(28, 23);;(1, 6);1;62
MoveNorth;(28, 23);MoveEast;(1, 6);1;63
MoveNorth;(28, 23);MoveEast;(2, 6);1;64
MoveNorth;(28, 23);;(2, 6);1;65
MoveNorth;(28, 23);MoveEast;(2, 6);1;66
MoveNorth;(28, 23);MoveEast;(3, 6);1;67
MoveNorth;(28, 22);;(3, 6);1;68
MoveNorth;(28, 22);;(3, 6);1;69
MoveNorth;(28, 22);MoveEast;(3, 6);1;70
MoveNorth;(28, 22);MoveEast;(4, 6);1;71
MoveNorth;(28, 22);;(4, 6);1;72
MoveNorth;(28, 22);MoveEast;(4, 6);1;73
MoveNorth;(28, 21);MoveEast;(5, 6);1;74
MoveNorth;(28, 21);MoveEast;(5, 6);1;75
MoveNorth;(28, 21);MoveEast;(6, 6);1;76
MoveNorth;(28, 21);;(6, 6);1;77
MoveNorth;(28, 21);MoveEast;(6, 6);1;78
MoveNorth;(28, 21);MoveEast;(7, 6);1;79
MoveNorth;(28, 20);;(7, 6);1;80
MoveNorth;(28, 20);MoveEast;(7, 6);1;81
MoveNorth;(28, 20);MoveEast;(8, 6);1;82
MoveNorth;(28, 20);;(8, 6);1;83
MoveNorth;(28, 20);MoveEast;(8, 6);1;84
MoveNorth;(28, 20);MoveEast;(8, 6);1;85
MoveNorth;(28, 19);;(8, 6);1;86
MoveNorth;(28, 19);;(8, 6);1;87
MoveNorth;(28, 19);MoveSouth;(8, 6);1;88
MoveNorth;(28, 19);MoveSouth;(8, 7);1;89
MoveNorth;(28, 19);;(8, 7);1;90
MoveNorth;(28, 19);;(8, 7);1;91
MoveNorth;(28, 18);;(8, 7);1;92
MoveNorthWest;(28, 18);;(8, 7);1;93
MoveNorthWest;(28, 18);;(8, 7);1;94
MoveNorthWest;(28, 18);;(8, 7);1;95
MoveNorthWest;(28, 18);;(8, 7);1;96
MoveNorthWest;(28, 18);MoveSouth;(8, 7);1;97
MoveNorthWest;(27, 17);MoveSouth;(8, 8);1;98
MoveWest;(27, 17);;(8, 8);1;99
MoveWest;(27, 17);MoveSouth;(8, 8);1;100
MoveWest;(27, 17);MoveSouth;(8, 9);1;101
MoveWest;(27, 17);;(8, 9);1;102
MoveWest;(27, 17);MoveSouth;(8, 9);1;103
MoveWest;(26, 17);MoveSouth;(8, 10);1;104
MoveWest;(26, 17);;(8, 10);1;105
MoveWest;(26, 17);MoveSouth;(8, 10);1;106
MoveWest;(26, 17);MoveSouth;(8, 11);1;107
MoveWest;(26, 17);;(8, 11);1;108
MoveWest;(26, 17);MoveEast;(8, 11);1;109
MoveWest;(25, 17);MoveEast;(9, 11);1;110
MoveWest;(25, 17);;(9, 11);1;111
MoveWest;(25, 17);;(9, 11);1;112
MoveWest;(25, 17);MoveEast;(9, 11);1;113
MoveWest;(25, 17);MoveEast;(10, 11);1;114
MoveWest;(25, 17);;(10, 11);1;115
MoveWest;(24, 17);MoveEast;(10, 11);1;116
;(24, 17);MoveEast;(11, 11);1;117
;(24, 17);;(11, 11);1;118
;(24, 17);MoveEast;(11, 11);1;119
;(24, 17);MoveEast;(12, 11);1;120
;(24, 17);;(12, 11);1;121
