agent_action;agent_location;human_action;human_location;world_nr;tick_nr
;(28, 28);;(1, 1);1;0
;(28, 28);;(1, 1);1;1
;(28, 28);;(1, 1);1;2
;(28, 28);;(1, 1);1;3
;(28, 28);;(1, 1);1;4
;(28, 28);;(1, 1);1;5
;(28, 28);;(1, 1);1;6
;(28, 28);;(1, 1);1;7
;(28, 28);;(1, 1);1;8
;(28, 28);;(1, 1);1;9
;(28, 28);;(1, 1);1;10
;(28, 28);;(1, 1);1;11
;(28, 28);;(1, 1);1;12
;(28, 28);;(1, 1);1;13
;(28, 28);;(1, 1);1;14
;(28, 28);MoveEast;(1, 1);1;15
;(28, 28);MoveEast;(2, 1);1;16
;(28, 28);;(2, 1);1;17
;(28, 28);;(2, 1);1;18
;(28, 28);;(2, 1);1;19
;(28, 28);;(2, 1);1;20
;(28, 28);;(2, 1);1;21
;(28, 28);MoveSouth;(2, 1);1;22
;(28, 28);MoveSouth;(2, 2);1;23
;(28, 28);;(2, 2);1;24
;(28, 28);MoveSouth;(2, 2);1;25
;(28, 28);MoveSouth;(2, 3);1;26
;(28, 28);;(2, 3);1;27
;(28, 28);;(2, 3);1;28
;(28, 28);MoveSouth;(2, 3);1;29
;(28, 28);MoveSouth;(2, 4);1;30
;(28, 28);;(2, 4);1;31
;(28, 28);;(2, 4);1;32
;(28, 28);;(2, 4);1;33
;(28, 28);;(2, 4);1;34
;(28, 28);;(2, 4);1;35
;(28, 28);;(2, 4);1;36
;(28, 28);;(2, 4);1;37
;(28, 28);;(2, 4);1;38
;(28, 28);;(2, 4);1;39
;(28, 28);;(2, 4);1;40
;(28, 28);;(2, 4);1;41
;(28, 28);;(2, 4);1;42
;(28, 28);;(2, 4);1;43
;(28, 28);;(2, 4);1;44
;(28, 28);;(2, 4);1;45
;(28, 28);;(2, 4);1;46
;(28, 28);;(2, 4);1;47
;(28, 28);MoveSouth;(2, 4);1;48
;(28, 28);MoveSouth;(2, 5);1;49
;(28, 28);;(2, 5);1;50
;(28, 28);MoveSouth;(2, 5);1;51
;(28, 28);MoveSouth;(2, 6);1;52
;(28, 28);;(2, 6);1;53
;(28, 28);MoveSouth;(2, 6);1;54
;(28, 28);MoveSouth;(2, 6);1;55
;(28, 28);;(2, 6);1;56
;(28, 28);;(2, 6);1;57
;(28, 28);MoveEast;(2, 6);1;58
;(28, 28);MoveEast;(3, 6);1;59
;(28, 28);;(3, 6);1;60
;(28, 28);;(3, 6);1;61
;(28, 28);;(3, 6);1;62
;(28, 28);;(3, 6);1;63
;(28, 28);;(3, 6);1;64
;(28, 28);;(3, 6);1;65
;(28, 28);;(3, 6);1;66
;(28, 28);;(3, 6);1;67
;(28, 28);;(3, 6);1;68
;(28, 28);;(3, 6);1;69
;(28, 28);;(3, 6);1;70
;(28, 28);;(3, 6);1;71
;(28, 28);;(3, 6);1;72
;(28, 28);;(3, 6);1;73
;(28, 28);;(3, 6);1;74
;(28, 28);;(3, 6);1;75
;(28, 28);;(3, 6);1;76
;(28, 28);;(3, 6);1;77
;(28, 28);;(3, 6);1;78
;(28, 28);;(3, 6);1;79
;(28, 28);;(3, 6);1;80
;(28, 28);;(3, 6);1;81
;(28, 28);;(3, 6);1;82
;(28, 28);;(3, 6);1;83
;(28, 28);;(3, 6);1;84
;(28, 28);;(3, 6);1;85
;(28, 28);;(3, 6);1;86
;(28, 28);;(3, 6);1;87
;(28, 28);;(3, 6);1;88
;(28, 28);;(3, 6);1;89
;(28, 28);;(3, 6);1;90
;(28, 28);;(3, 6);1;91
;(28, 28);;(3, 6);1;92
;(28, 28);;(3, 6);1;93
;(28, 28);;(3, 6);1;94
;(28, 28);;(3, 6);1;95
;(28, 28);;(3, 6);1;96
;(28, 28);;(3, 6);1;97
;(28, 28);;(3, 6);1;98
;(28, 28);;(3, 6);1;99
;(28, 28);;(3, 6);1;100
;(28, 28);;(3, 6);1;101
;(28, 28);;(3, 6);1;102
;(28, 28);;(3, 6);1;103
;(28, 28);;(3, 6);1;104
;(28, 28);;(3, 6);1;105
;(28, 28);;(3, 6);1;106
;(28, 28);;(3, 6);1;107
;(28, 28);;(3, 6);1;108
;(28, 28);;(3, 6);1;109
;(28, 28);;(3, 6);1;110
;(28, 28);;(3, 6);1;111
;(28, 28);;(3, 6);1;112
;(28, 28);;(3, 6);1;113
;(28, 28);;(3, 6);1;114
;(28, 28);;(3, 6);1;115
;(28, 28);;(3, 6);1;116
;(28, 28);;(3, 6);1;117
;(28, 28);MoveEast;(3, 6);1;118
;(28, 28);MoveEast;(4, 6);1;119
;(28, 28);;(4, 6);1;120
;(28, 28);MoveEast;(4, 6);1;121
;(28, 28);MoveEast;(5, 6);1;122
;(28, 28);;(5, 6);1;123
;(28, 28);MoveEast;(5, 6);1;124
;(28, 28);MoveEast;(6, 6);1;125
;(28, 28);;(6, 6);1;126
;(28, 28);;(6, 6);1;127
;(28, 28);;(6, 6);1;128
;(28, 28);;(6, 6);1;129
;(28, 28);;(6, 6);1;130
;(28, 28);;(6, 6);1;131
;(28, 28);;(6, 6);1;132
;(28, 28);;(6, 6);1;133
;(28, 28);;(6, 6);1;134
;(28, 28);;(6, 6);1;135
;(28, 28);;(6, 6);1;136
;(28, 28);;(6, 6);1;137
;(28, 28);;(6, 6);1;138
;(28, 28);;(6, 6);1;139
;(28, 28);;(6, 6);1;140
;(28, 28);;(6, 6);1;141
;(28, 28);;(6, 6);1;142
;(28, 28);;(6, 6);1;143
;(28, 28);;(6, 6);1;144
;(28, 28);;(6, 6);1;145
;(28, 28);;(6, 6);1;146
;(28, 28);;(6, 6);1;147
;(28, 28);;(6, 6);1;148
;(28, 28);;(6, 6);1;149
;(28, 28);;(6, 6);1;150
;(28, 28);;(6, 6);1;151
;(28, 28);;(6, 6);1;152
;(28, 28);;(6, 6);1;153
;(28, 28);;(6, 6);1;154
;(28, 28);;(6, 6);1;155
MoveNorth;(28, 28);;(6, 6);1;156
